time,value
0.0,494.17151460944797
0.002,847.4043232122856
0.004,1002.8961589425428
0.006,1597.5326289184864
0.008,2101.6065447193914
0.01,2407.941173508469
0.012,2561.603427848486
0.014,2626.5000241440066
0.016,2647.8119364459626
0.018000000000000002,2650.7474619676477
0.020000000000000004,2647.3259090749743
0.022000000000000006,2642.471048328486
0.024000000000000007,2637.8146950986015
0.02600000000000001,2633.6833790396554
0.02800000000000001,2629.9952718134628
0.030000000000000013,2626.6040660018107
0.032000000000000015,2623.398667393927
0.034000000000000016,2620.313937588033
0.03600000000000002,2617.317418441832
0.03800000000000002,2614.3948355654047
0.04000000000000002,2611.540904252718
0.04200000000000002,2608.753692616516
0.044000000000000025,2606.032426172367
0.04600000000000003,2603.376680145663
0.04800000000000003,2600.7856508842638
0.05000000000000003,2598.2585449619346
0.05200000000000003,2595.794497878604
0.054000000000000034,2593.392246861371
0.056000000000000036,2591.0508397133385
0.05800000000000004,2588.769045687904
0.06000000000000004,2586.545770072089
0.06200000000000004,2584.3797141466325
0.06400000000000004,2582.26974240393
0.06600000000000004,2580.214530921718
0.06800000000000005,2578.212929253295
0.07000000000000005,2576.2636052827215
0.07200000000000005,2574.36552061285
0.07400000000000005,2572.5171513990335
0.07600000000000005,2570.717522535725
0.07800000000000006,2568.9652508351946
0.08000000000000006,2567.2591876052616
0.08200000000000006,2565.5980269471465
0.08400000000000006,2563.980771214425
0.08600000000000006,2562.406064948389
0.08800000000000006,2560.872801216907
0.09000000000000007,2559.379956000946
0.09200000000000007,2557.926203803475
0.09400000000000007,2556.510595313808
0.09600000000000007,2555.131959493612
0.09800000000000007,2553.7893043446516
0.10000000000000007,2552.481601163616
0.10200000000000008,2551.2082976373767
0.10400000000000008,2549.968227228702
0.10600000000000008,2548.760215021278
0.10800000000000008,2547.5832603256613
0.11000000000000008,2546.4363507872376
0.11200000000000009,2545.318504494173
0.11400000000000009,2544.228769676358
0.11600000000000009,2543.16633496318
0.11800000000000009,2542.1303325432064
0.12000000000000009,2541.120006026245
0.1220000000000001,2540.13441599346
0.1240000000000001,2539.1729233373017
0.12600000000000008,2538.2346483031197
0.12800000000000009,2537.31888262004
0.1300000000000001,2536.424864318497
0.1320000000000001,2535.5519442503846
0.1340000000000001,2534.69951838217
0.1360000000000001,2533.8667813351267
0.1380000000000001,2533.0531112019326
0.1400000000000001,2532.2579506095362
0.1420000000000001,2531.480773012859
0.1440000000000001,2530.720841922955
0.1460000000000001,2529.9777073343153
0.1480000000000001,2529.2506725330804
0.1500000000000001,2528.5393212104163
0.1520000000000001,2527.8431011994694
0.1540000000000001,2527.16154607294
0.1560000000000001,2526.494107970929
0.1580000000000001,2525.840338246679
0.16000000000000011,2525.1997125113407
0.16200000000000012,2524.5719212034114
0.16400000000000012,2523.956386212652
0.16600000000000012,2523.3527989702334
0.16800000000000012,2522.7607100179125
0.17000000000000012,2522.179752094809
0.17200000000000013,2521.6094742190676
0.17400000000000013,2521.049635794529
0.17600000000000013,2520.499839290804
0.17800000000000013,2519.959761946356
0.18000000000000013,2519.4289939355394
0.18200000000000013,2518.907220190981
0.18400000000000014,2518.394160190289
0.18600000000000014,2517.889551938508
0.18800000000000014,2517.393030878337
0.19000000000000014,2516.9044336020556
0.19200000000000014,2516.4234353246693
0.19400000000000014,2515.949669681602
0.19600000000000015,2515.4829870500685
0.19800000000000015,2515.023196584617
0.20000000000000015,2514.569988858065
0.20200000000000015,2514.123133965886
0.20400000000000015,2513.682429684401
0.20600000000000016,2513.2475749423265
0.20800000000000016,2512.818583180217
0.21000000000000016,2512.3950002383267
0.21200000000000016,2511.9768024887167
0.21400000000000016,2511.563756011046
0.21600000000000016,2511.1556861354693
0.21800000000000017,2510.7524357889583
0.22000000000000017,2510.353744616557
0.22200000000000017,2509.9595507593153
0.22400000000000017,2509.569742411077
0.22600000000000017,2509.183971241059
0.22800000000000017,2508.8022706152246
0.23000000000000018,2508.424452307328
0.23200000000000018,2508.050381517535
0.23400000000000018,2507.679938058681
0.23600000000000018,2507.3130101006223
0.23800000000000018,2506.9494912233304
0.24000000000000019,2506.589165660288
0.2420000000000002,2506.2318995541095
0.2440000000000002,2505.87769900041
0.2460000000000002,2505.526390999492
0.2480000000000002,2505.177976519041
0.25000000000000017,2504.832169691215
0.25200000000000017,2504.4890530142907
0.25400000000000017,2504.14848202385
0.25600000000000017,2503.810249176542
0.2580000000000002,2503.474464366188
0.2600000000000002,2503.1408853103703
0.2620000000000002,2502.8095057196138
0.2640000000000002,2502.4802752504547
0.2660000000000002,2502.153135701669
0.2680000000000002,2501.827800117681
0.2700000000000002,2501.50447737551
0.2720000000000002,2501.182964308997
0.2740000000000002,2500.8631639228206
0.2760000000000002,2500.545119274865
0.2780000000000002,2500.22869489573
0.2800000000000002,2499.9138158222627
0.2820000000000002,2499.6004239690437
0.2840000000000002,2499.2885823803103
0.2860000000000002,2498.9781671801647
0.2880000000000002,2498.669121875417
0.2900000000000002,2498.361300381303
0.2920000000000002,2498.054863031645
0.2940000000000002,2497.749722389485
0.2960000000000002,2497.4458288736732
0.2980000000000002,2497.143139485779
0.3000000000000002,2496.841615009206
0.3020000000000002,2496.541218542778
0.3040000000000002,2496.2418020017117
0.3060000000000002,2495.9435219838115
0.3080000000000002,2495.64617836737
0.3100000000000002,2495.349803533608
0.3120000000000002,2495.0542753463506
0.3140000000000002,2494.75976616578
0.3160000000000002,2494.466085238423
0.3180000000000002,2494.1732701379874
0.32000000000000023,2493.8811986027204
0.32200000000000023,2493.5899288292094
0.32400000000000023,2493.2993480977543
0.32600000000000023,2493.0096316480103
0.32800000000000024,2492.720478716849
0.33000000000000024,2492.4320075505075
0.33200000000000024,2492.144235910748
0.33400000000000024,2491.857045226564
0.33600000000000024,2491.5704970942384
